01101,"060  ","0600018","ホッカイドウ","サッポロシチュウオウク","キタ18ジョウニシ","北海道","札幌市中央区","北十八条西",0,0,1,0,0,0
01101,"060  ","0600020","ホッカイドウ","サッポロシチュウオウク","キタ20ジョウニシ","北海道","札幌市中央区","北二十条西",0,0,1,0,0,0
01101,"060  ","0600021","ホッカイドウ","サッポロシチュウオウク","キタ21ジョウニシ","北海道","札幌市中央区","北二十一条西",0,0,1,0,0,0
01101,"060  ","0600022","ホッカイドウ","サッポロシチュウオウク","キタ22ジョウニシ","北海道","札幌市中央区","北二十二条西",0,0,1,0,0,0
01101,"064  ","0640943","ホッカイドウ","サッポロシチュウオウク","サカイガワ","北海道","札幌市中央区","界川",0,0,1,0,0,0
01101,"064  ","0640931","ホッカイドウ","サッポロシチュウオウク","ナカジマコウエン","北海道","札幌市中央区","中島公園",0,0,0,0,0,0
01101,"064  ","0640945","ホッカイドウ","サッポロシチュウオウク","バンケイ","北海道","札幌市中央区","盤渓",0,0,0,0,0,0
01101,"064  ","0640942","ホッカイドウ","サッポロシチュウオウク","フシミ","北海道","札幌市中央区","伏見",0,0,1,0,0,0
01101,"064  ","0640946","ホッカイドウ","サッポロシチュウオウク","フタゴヤマ","北海道","札幌市中央区","双子山",0,0,1,0,0,0
01101,"064  ","0640944","ホッカイドウ","サッポロシチュウオウク","マルヤマニシマチ","北海道","札幌市中央区","円山西町",0,0,1,0,0,0
01101,"060  ","0600051","ホッカイドウ","サッポロシチュウオウク","ミナミ1ジョウヒガシ","北海道","札幌市中央区","南一条東",0,0,1,0,0,0
01101,"060  ","0600061","ホッカイドウ","サッポロシチュウオウク","ミナミ1ジョウニシ(1-19チョウメ)","北海道","札幌市中央区","南一条西（１〜１９丁目）",1,0,1,0,0,0
01101,"064  ","0640801","ホッカイドウ","サッポロシチュウオウク","ミナミ1ジョウニシ(20-28チョウメ)","北海道","札幌市中央区","南一条西（２０〜２８丁目）",1,0,1,0,0,0
01101,"060  ","0600052","ホッカイドウ","サッポロシチュウオウク","ミナミ2ジョウヒガシ","北海道","札幌市中央区","南二条東",0,0,1,0,0,0
01101,"060  ","0600062","ホッカイドウ","サッポロシチュウオウク","ミナミ2ジョウニシ(1-19チョウメ)","北海道","札幌市中央区","南二条西（１〜１９丁目）",1,0,1,0,0,0
01101,"064  ","0640802","ホッカイドウ","サッポロシチュウオウク","ミナミ2ジョウニシ(20-28チョウメ)","北海道","札幌市中央区","南二条西（２０〜２８丁目）",1,0,1,0,0,0
01101,"060  ","0600053","ホッカイドウ","サッポロシチュウオウク","ミナミ3ジョウヒガシ","北海道","札幌市中央区","南三条東",0,0,1,0,0,0
01101,"060  ","0600063","ホッカイドウ","サッポロシチュウオウク","ミナミ3ジョウニシ(1-18チョウメ)","北海道","札幌市中央区","南三条西（１〜１８丁目）",1,0,1,0,0,0
01101,"064  ","0640803","ホッカイドウ","サッポロシチュウオウク","ミナミ3ジョウニシ(20-28チョウメ)","北海道","札幌市中央区","南三条西（２０〜２８丁目）",1,0,1,0,0,0
01101,"060  ","0600054","ホッカイドウ","サッポロシチュウオウク","ミナミ4ジョウヒガシ","北海道","札幌市中央区","南四条東",0,0,1,0,0,0
01101,"064  ","0640804","ホッカイドウ","サッポロシチュウオウク","ミナミ4ジョウニシ","北海道","札幌市中央区","南四条西",0,0,1,0,0,0
01101,"060  ","0600055","ホッカイドウ","サッポロシチュウオウク","ミナミ5ジョウヒガシ","北海道","札幌市中央区","南五条東",0,0,1,0,0,0
01101,"064  ","0640805","ホッカイドウ","サッポロシチュウオウク","ミナミ5ジョウニシ","北海道","札幌市中央区","南五条西",0,0,1,0,0,0
